#GLN92-4  Hist_00964
    -180 0.207294000
    -174 0.195428000
    -168 0.126272000
    -162 0.057156000
    -156 0.018430000
    -150 0.005134000
    -144 0.001448000
    -138 0.000564000
    -132 0.000322000
    -126 0.000210000
    -120 0.000200000
    -114 0.000388000
    -108 0.000578000
    -102 0.001148000
     -96 0.002378000
     -90 0.004580000
     -84 0.007184000
     -78 0.010418000
     -72 0.013454000
     -66 0.014516000
     -60 0.012562000
     -54 0.008222000
     -48 0.004126000
     -42 0.001628000
     -36 0.000602000
     -30 0.000222000
     -24 0.000096000
     -18 0.000036000
     -12 0.000006000
      -6 0.000004000
       0 0.000014000
       6 0.000004000
      12 0.000006000
      18 0.000006000
      24 0.000010000
      30 0.000030000
      36 0.000098000
      42 0.000356000
      48 0.000898000
      54 0.001734000
      60 0.002356000
      66 0.002206000
      72 0.001754000
      78 0.001084000
      84 0.000524000
      90 0.000214000
      96 0.000098000
     102 0.000038000
     108 0.000018000
     114 0.000016000
     120 0.000006000
     126 0.000024000
     132 0.000092000
     138 0.000242000
     144 0.000950000
     150 0.003234000
     156 0.011468000
     162 0.035506000
     168 0.086242000
     174 0.156166000
