#PRO143-5  Hist_01512
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000016000
      -54 0.000916000
      -48 0.009938000
      -42 0.033862000
      -36 0.049594000
      -30 0.040246000
      -24 0.022496000
      -18 0.012872000
      -12 0.010176000
       -6 0.013222000
        0 0.025084000
        6 0.055784000
       12 0.117204000
       18 0.196830000
       24 0.221758000
       30 0.142522000
       36 0.042416000
       42 0.004900000
       48 0.000164000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
