#THR179-1  Hist_01870
     -180 0.000016000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000004000
       66 0.000014000
       72 0.000054000
       78 0.000108000
       84 0.000182000
       90 0.000320000
       96 0.000558000
      102 0.001770000
      108 0.005456000
      114 0.016278000
      120 0.043230000
      126 0.102008000
      132 0.197676000
      138 0.269434000
      144 0.219526000
      150 0.104372000
      156 0.031260000
      162 0.006524000
      168 0.001074000
      174 0.000136000
