#LYS140-7  Hist_01474
     -180 0.053980000
     -174 0.044046000
     -168 0.030506000
     -162 0.018218000
     -156 0.009568000
     -150 0.004658000
     -144 0.002356000
     -138 0.001262000
     -132 0.000774000
     -126 0.000560000
     -120 0.000624000
     -114 0.000828000
     -108 0.001356000
     -102 0.002588000
      -96 0.005120000
      -90 0.010288000
      -84 0.018780000
      -78 0.032402000
      -72 0.045552000
      -66 0.054796000
      -60 0.054258000
      -54 0.044634000
      -48 0.030340000
      -42 0.017568000
      -36 0.009256000
      -30 0.004548000
      -24 0.002300000
      -18 0.001244000
      -12 0.000832000
       -6 0.000610000
        0 0.000598000
        6 0.000770000
       12 0.001254000
       18 0.002308000
       24 0.004738000
       30 0.009356000
       36 0.017520000
       42 0.029372000
       48 0.043478000
       54 0.052418000
       60 0.053364000
       66 0.044782000
       72 0.031426000
       78 0.018850000
       84 0.009952000
       90 0.004978000
       96 0.002370000
      102 0.001298000
      108 0.000812000
      114 0.000610000
      120 0.000574000
      126 0.000848000
      132 0.001246000
      138 0.002378000
      144 0.004492000
      150 0.009660000
      156 0.017910000
      162 0.030260000
      168 0.044352000
      174 0.054174000
