#GLU34-4  Hist_00354
    -180 0.154754000
    -174 0.124246000
    -168 0.088372000
    -162 0.053632000
    -156 0.027516000
    -150 0.012568000
    -144 0.005552000
    -138 0.002598000
    -132 0.001566000
    -126 0.001340000
    -120 0.001620000
    -114 0.002396000
    -108 0.003448000
    -102 0.004650000
     -96 0.005228000
     -90 0.004270000
     -84 0.002814000
     -78 0.001798000
     -72 0.001002000
     -66 0.000552000
     -60 0.000240000
     -54 0.000086000
     -48 0.000022000
     -42 0.000010000
     -36 0.000006000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000002000
      24 0.000008000
      30 0.000042000
      36 0.000130000
      42 0.000278000
      48 0.000686000
      54 0.001138000
      60 0.001426000
      66 0.001406000
      72 0.001132000
      78 0.000748000
      84 0.000660000
      90 0.000766000
      96 0.000494000
     102 0.000400000
     108 0.000310000
     114 0.000326000
     120 0.000302000
     126 0.000464000
     132 0.000912000
     138 0.002388000
     144 0.007062000
     150 0.019898000
     156 0.048498000
     162 0.096730000
     168 0.146506000
     174 0.167002000
