#GLN101-4  Hist_01058
     -180 0.093692000
     -174 0.072842000
     -168 0.052392000
     -162 0.034360000
     -156 0.019708000
     -150 0.010276000
     -144 0.005352000
     -138 0.003032000
     -132 0.002208000
     -126 0.002290000
     -120 0.002950000
     -114 0.004414000
     -108 0.006324000
     -102 0.007532000
      -96 0.007936000
      -90 0.008688000
      -84 0.010788000
      -78 0.013898000
      -72 0.015382000
      -66 0.013774000
      -60 0.009714000
      -54 0.005428000
      -48 0.002658000
      -42 0.000992000
      -36 0.000362000
      -30 0.000132000
      -24 0.000038000
      -18 0.000010000
      -12 0.000002000
       -6 0.000004000
        0 0.000000000
        6 0.000000000
       12 0.000002000
       18 0.000004000
       24 0.000002000
       30 0.000020000
       36 0.000080000
       42 0.000146000
       48 0.000430000
       54 0.000966000
       60 0.002442000
       66 0.005138000
       72 0.009634000
       78 0.013102000
       84 0.013416000
       90 0.010400000
       96 0.006790000
      102 0.003976000
      108 0.002342000
      114 0.001862000
      120 0.001748000
      126 0.002618000
      132 0.005118000
      138 0.011692000
      144 0.026932000
      150 0.052088000
      156 0.083792000
      162 0.109114000
      168 0.118712000
      174 0.110256000
