#ARG14-5  Hist_00156
    -180 0.033958000
    -174 0.026816000
    -168 0.017140000
    -162 0.008760000
    -156 0.004138000
    -150 0.001798000
    -144 0.000844000
    -138 0.000404000
    -132 0.000256000
    -126 0.000224000
    -120 0.000226000
    -114 0.000384000
    -108 0.000712000
    -102 0.001804000
     -96 0.004390000
     -90 0.010740000
     -84 0.023028000
     -78 0.043960000
     -72 0.070128000
     -66 0.094052000
     -60 0.102802000
     -54 0.085526000
     -48 0.052042000
     -42 0.023056000
     -36 0.008388000
     -30 0.002638000
     -24 0.000862000
     -18 0.000294000
     -12 0.000124000
      -6 0.000052000
       0 0.000044000
       6 0.000056000
      12 0.000114000
      18 0.000252000
      24 0.000684000
      30 0.001790000
      36 0.004882000
      42 0.012368000
      48 0.026362000
      54 0.046188000
      60 0.060382000
      66 0.060298000
      72 0.043922000
      78 0.023904000
      84 0.009914000
      90 0.003468000
      96 0.001086000
     102 0.000424000
     108 0.000160000
     114 0.000128000
     120 0.000126000
     126 0.000142000
     132 0.000276000
     138 0.000518000
     144 0.001322000
     150 0.003136000
     156 0.007108000
     162 0.014084000
     168 0.024794000
     174 0.032522000
