#GLN157-1  Hist_01648
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000002000
       54 0.000010000
       60 0.000070000
       66 0.000374000
       72 0.001504000
       78 0.005218000
       84 0.014988000
       90 0.034410000
       96 0.065902000
      102 0.105824000
      108 0.144316000
      114 0.165262000
      120 0.165104000
      126 0.138036000
      132 0.092164000
      138 0.046256000
      144 0.016336000
      150 0.003672000
      156 0.000514000
      162 0.000034000
      168 0.000004000
      174 0.000000000
