#GLN61-3  Hist_00650
    -180 0.001784000
    -174 0.005466000
    -168 0.011430000
    -162 0.016706000
    -156 0.015196000
    -150 0.009142000
    -144 0.004062000
    -138 0.001442000
    -132 0.000506000
    -126 0.000210000
    -120 0.000112000
    -114 0.000106000
    -108 0.000124000
    -102 0.000232000
     -96 0.000688000
     -90 0.002250000
     -84 0.007696000
     -78 0.027138000
     -72 0.076448000
     -66 0.154388000
     -60 0.219036000
     -54 0.211254000
     -48 0.132082000
     -42 0.057208000
     -36 0.018766000
     -30 0.005220000
     -24 0.001138000
     -18 0.000248000
     -12 0.000070000
      -6 0.000016000
       0 0.000006000
       6 0.000002000
      12 0.000000000
      18 0.000002000
      24 0.000012000
      30 0.000020000
      36 0.000102000
      42 0.000338000
      48 0.001098000
      54 0.002684000
      60 0.004536000
      66 0.004806000
      72 0.003378000
      78 0.001492000
      84 0.000550000
      90 0.000144000
      96 0.000040000
     102 0.000008000
     108 0.000002000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000002000
     138 0.000002000
     144 0.000000000
     150 0.000002000
     156 0.000008000
     162 0.000030000
     168 0.000116000
     174 0.000456000
