#ARG57-3  Hist_00598
    -180 0.002172000
    -174 0.002538000
    -168 0.001860000
    -162 0.000916000
    -156 0.000412000
    -150 0.000156000
    -144 0.000056000
    -138 0.000030000
    -132 0.000006000
    -126 0.000004000
    -120 0.000008000
    -114 0.000020000
    -108 0.000048000
    -102 0.000202000
     -96 0.000972000
     -90 0.004478000
     -84 0.018450000
     -78 0.058956000
     -72 0.134214000
     -66 0.202530000
     -60 0.194740000
     -54 0.119662000
     -48 0.047594000
     -42 0.013244000
     -36 0.002698000
     -30 0.000534000
     -24 0.000086000
     -18 0.000028000
     -12 0.000002000
      -6 0.000002000
       0 0.000000000
       6 0.000004000
      12 0.000014000
      18 0.000070000
      24 0.000226000
      30 0.000898000
      36 0.003248000
      42 0.009644000
      48 0.022476000
      54 0.038562000
      60 0.045530000
      66 0.037542000
      72 0.021034000
      78 0.008550000
      84 0.002668000
      90 0.000666000
      96 0.000124000
     102 0.000008000
     108 0.000010000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000010000
     156 0.000038000
     162 0.000142000
     168 0.000524000
     174 0.001394000
