#GLN92-5  Hist_00966
    -180 0.036744000
    -174 0.052484000
    -168 0.072138000
    -162 0.090814000
    -156 0.104354000
    -150 0.106636000
    -144 0.096604000
    -138 0.080414000
    -132 0.062256000
    -126 0.044342000
    -120 0.029536000
    -114 0.018884000
    -108 0.012048000
    -102 0.007282000
     -96 0.004640000
     -90 0.003368000
     -84 0.002776000
     -78 0.002840000
     -72 0.002982000
     -66 0.003042000
     -60 0.003350000
     -54 0.003366000
     -48 0.003248000
     -42 0.002942000
     -36 0.002648000
     -30 0.002346000
     -24 0.001868000
     -18 0.001524000
     -12 0.001228000
      -6 0.000786000
       0 0.000622000
       6 0.000400000
      12 0.000248000
      18 0.000196000
      24 0.000186000
      30 0.000160000
      36 0.000212000
      42 0.000180000
      48 0.000304000
      54 0.000370000
      60 0.000492000
      66 0.000614000
      72 0.000828000
      78 0.001174000
      84 0.001554000
      90 0.002182000
      96 0.003126000
     102 0.004018000
     108 0.004972000
     114 0.005682000
     120 0.005996000
     126 0.006338000
     132 0.006836000
     138 0.007736000
     144 0.008480000
     150 0.010058000
     156 0.011480000
     162 0.013990000
     168 0.018038000
     174 0.026038000
