#GLY167-1  Hist_01760
     -180 0.000000000
     -174 0.000000000
     -168 0.000004000
     -162 0.000000000
     -156 0.000006000
     -150 0.000018000
     -144 0.000014000
     -138 0.000014000
     -132 0.000020000
     -126 0.000016000
     -120 0.000004000
     -114 0.000006000
     -108 0.000002000
     -102 0.000000000
      -96 0.000006000
      -90 0.000000000
      -84 0.000012000
      -78 0.000010000
      -72 0.000034000
      -66 0.000098000
      -60 0.000486000
      -54 0.001820000
      -48 0.005952000
      -42 0.016498000
      -36 0.040368000
      -30 0.079700000
      -24 0.127536000
      -18 0.162914000
      -12 0.168424000
       -6 0.142924000
        0 0.104446000
        6 0.069190000
       12 0.040862000
       18 0.021894000
       24 0.010446000
       30 0.004208000
       36 0.001540000
       42 0.000402000
       48 0.000098000
       54 0.000018000
       60 0.000010000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
