#GLY147-0  Hist_01552
     -180 0.000096000
     -174 0.000116000
     -168 0.000162000
     -162 0.000220000
     -156 0.000306000
     -150 0.000390000
     -144 0.000594000
     -138 0.000742000
     -132 0.001048000
     -126 0.001648000
     -120 0.003326000
     -114 0.006936000
     -108 0.015316000
     -102 0.034438000
      -96 0.073250000
      -90 0.134098000
      -84 0.196792000
      -78 0.213596000
      -72 0.165212000
      -66 0.092984000
      -60 0.039668000
      -54 0.013242000
      -48 0.003598000
      -42 0.000902000
      -36 0.000170000
      -30 0.000028000
      -24 0.000008000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000002000
       48 0.000002000
       54 0.000012000
       60 0.000046000
       66 0.000118000
       72 0.000138000
       78 0.000130000
       84 0.000156000
       90 0.000086000
       96 0.000090000
      102 0.000036000
      108 0.000028000
      114 0.000016000
      120 0.000012000
      126 0.000018000
      132 0.000024000
      138 0.000014000
      144 0.000020000
      150 0.000018000
      156 0.000022000
      162 0.000032000
      168 0.000038000
      174 0.000056000
