#ARG57-6  Hist_00604
    -180 0.021054000
    -174 0.020720000
    -168 0.017766000
    -162 0.012934000
    -156 0.008306000
    -150 0.004802000
    -144 0.002604000
    -138 0.001420000
    -132 0.001066000
    -126 0.001196000
    -120 0.002154000
    -114 0.004918000
    -108 0.012388000
    -102 0.027032000
     -96 0.055016000
     -90 0.094622000
     -84 0.136834000
     -78 0.154504000
     -72 0.133934000
     -66 0.088554000
     -60 0.043864000
     -54 0.016890000
     -48 0.005320000
     -42 0.001336000
     -36 0.000288000
     -30 0.000084000
     -24 0.000018000
     -18 0.000006000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000004000
      36 0.000012000
      42 0.000040000
      48 0.000180000
      54 0.000410000
      60 0.000774000
      66 0.001436000
      72 0.001924000
      78 0.002154000
      84 0.002450000
      90 0.002798000
      96 0.003936000
     102 0.004984000
     108 0.006128000
     114 0.006602000
     120 0.006880000
     126 0.006840000
     132 0.006830000
     138 0.007022000
     144 0.007412000
     150 0.007758000
     156 0.009222000
     162 0.011570000
     168 0.014878000
     174 0.018126000
