#LEU196-4  Hist_02052
     -180 0.035766000
     -174 0.014288000
     -168 0.004502000
     -162 0.001154000
     -156 0.000226000
     -150 0.000050000
     -144 0.000008000
     -138 0.000002000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000002000
     -102 0.000002000
      -96 0.000014000
      -90 0.000082000
      -84 0.000228000
      -78 0.000428000
      -72 0.000584000
      -66 0.000822000
      -60 0.000748000
      -54 0.000638000
      -48 0.000364000
      -42 0.000222000
      -36 0.000098000
      -30 0.000032000
      -24 0.000004000
      -18 0.000002000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000004000
       12 0.000012000
       18 0.000024000
       24 0.000126000
       30 0.000426000
       36 0.001714000
       42 0.005204000
       48 0.013130000
       54 0.026636000
       60 0.039134000
       66 0.040680000
       72 0.029946000
       78 0.016894000
       84 0.008454000
       90 0.005196000
       96 0.004540000
      102 0.004516000
      108 0.004554000
      114 0.004706000
      120 0.005942000
      126 0.009584000
      132 0.017502000
      138 0.034222000
      144 0.064982000
      150 0.108362000
      156 0.147300000
      162 0.152050000
      168 0.120852000
      174 0.073040000
