#LEU123-0  Hist_01292
     -180 0.000000000
     -174 0.000020000
     -168 0.000360000
     -162 0.002210000
     -156 0.008880000
     -150 0.023556000
     -144 0.042502000
     -138 0.062358000
     -132 0.080218000
     -126 0.100552000
     -120 0.123130000
     -114 0.136632000
     -108 0.135226000
     -102 0.115644000
      -96 0.083912000
      -90 0.050550000
      -84 0.023466000
      -78 0.008326000
      -72 0.002014000
      -66 0.000398000
      -60 0.000040000
      -54 0.000006000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
