#ASN88-4  Hist_00922
    -180 0.001838000
    -174 0.000914000
    -168 0.000536000
    -162 0.000526000
    -156 0.000520000
    -150 0.000506000
    -144 0.000506000
    -138 0.000546000
    -132 0.000448000
    -126 0.000458000
    -120 0.000450000
    -114 0.000420000
    -108 0.000432000
    -102 0.000508000
     -96 0.000562000
     -90 0.000546000
     -84 0.000418000
     -78 0.000272000
     -72 0.000118000
     -66 0.000070000
     -60 0.000046000
     -54 0.000022000
     -48 0.000018000
     -42 0.000026000
     -36 0.000036000
     -30 0.000036000
     -24 0.000052000
     -18 0.000076000
     -12 0.000054000
      -6 0.000062000
       0 0.000050000
       6 0.000032000
      12 0.000030000
      18 0.000022000
      24 0.000050000
      30 0.000110000
      36 0.000146000
      42 0.000296000
      48 0.000518000
      54 0.000602000
      60 0.000846000
      66 0.000926000
      72 0.001026000
      78 0.001302000
      84 0.002688000
      90 0.007540000
      96 0.021108000
     102 0.047798000
     108 0.086566000
     114 0.127616000
     120 0.151714000
     126 0.147758000
     132 0.122860000
     138 0.092786000
     144 0.065934000
     150 0.046796000
     156 0.030472000
     162 0.018038000
     168 0.009212000
     174 0.004136000
