#VAL181-0  Hist_01890
     -180 0.008386000
     -174 0.036630000
     -168 0.101006000
     -162 0.176890000
     -156 0.213912000
     -150 0.192728000
     -144 0.133452000
     -138 0.073728000
     -132 0.033588000
     -126 0.014376000
     -120 0.006122000
     -114 0.002634000
     -108 0.001500000
     -102 0.000874000
      -96 0.000710000
      -90 0.000704000
      -84 0.000636000
      -78 0.000448000
      -72 0.000260000
      -66 0.000124000
      -60 0.000028000
      -54 0.000010000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000010000
      168 0.000108000
      174 0.001136000
