#PRO100-4  Hist_01046
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000004000
      -54 0.000240000
      -48 0.004074000
      -42 0.014452000
      -36 0.024634000
      -30 0.033144000
      -24 0.044586000
      -18 0.058818000
      -12 0.070920000
       -6 0.082314000
        0 0.087754000
        6 0.090848000
       12 0.089056000
       18 0.088336000
       24 0.094084000
       30 0.101450000
       36 0.081006000
       42 0.030736000
       48 0.003456000
       54 0.000086000
       60 0.000002000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
