#LYS119-5  Hist_01256
     -180 0.128702000
     -174 0.090590000
     -168 0.050542000
     -162 0.021888000
     -156 0.008438000
     -150 0.003146000
     -144 0.001060000
     -138 0.000476000
     -132 0.000222000
     -126 0.000140000
     -120 0.000134000
     -114 0.000152000
     -108 0.000194000
     -102 0.000536000
      -96 0.001080000
      -90 0.002514000
      -84 0.005944000
      -78 0.011922000
      -72 0.018088000
      -66 0.020260000
      -60 0.017494000
      -54 0.011868000
      -48 0.006346000
      -42 0.002892000
      -36 0.001090000
      -30 0.000412000
      -24 0.000188000
      -18 0.000076000
      -12 0.000036000
       -6 0.000014000
        0 0.000024000
        6 0.000016000
       12 0.000036000
       18 0.000096000
       24 0.000262000
       30 0.000640000
       36 0.001958000
       42 0.005410000
       48 0.012528000
       54 0.024858000
       60 0.038178000
       66 0.043682000
       72 0.036492000
       78 0.022286000
       84 0.010848000
       90 0.004388000
       96 0.001686000
      102 0.000890000
      108 0.000570000
      114 0.000466000
      120 0.000370000
      126 0.000640000
      132 0.001142000
      138 0.002466000
      144 0.006356000
      150 0.016252000
      156 0.036732000
      162 0.071886000
      168 0.113688000
      174 0.138710000
