#ARG156-3  Hist_01636
     -180 0.000734000
     -174 0.000968000
     -168 0.000828000
     -162 0.000496000
     -156 0.000216000
     -150 0.000068000
     -144 0.000042000
     -138 0.000006000
     -132 0.000004000
     -126 0.000002000
     -120 0.000004000
     -114 0.000004000
     -108 0.000008000
     -102 0.000038000
      -96 0.000282000
      -90 0.001760000
      -84 0.011472000
      -78 0.048396000
      -72 0.134266000
      -66 0.225962000
      -60 0.232472000
      -54 0.147634000
      -48 0.061738000
      -42 0.017610000
      -36 0.003816000
      -30 0.000642000
      -24 0.000130000
      -18 0.000026000
      -12 0.000002000
       -6 0.000000000
        0 0.000002000
        6 0.000002000
       12 0.000000000
       18 0.000008000
       24 0.000042000
       30 0.000306000
       36 0.001326000
       42 0.004842000
       48 0.013042000
       54 0.022512000
       60 0.026748000
       66 0.021826000
       72 0.012714000
       78 0.004766000
       84 0.001358000
       90 0.000258000
       96 0.000066000
      102 0.000006000
      108 0.000002000
      114 0.000000000
      120 0.000002000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000004000
      156 0.000006000
      162 0.000024000
      168 0.000166000
      174 0.000346000
