#LYS169-7  Hist_01788
     -180 0.052936000
     -174 0.043978000
     -168 0.030404000
     -162 0.017978000
     -156 0.009630000
     -150 0.004742000
     -144 0.002336000
     -138 0.001228000
     -132 0.000752000
     -126 0.000578000
     -120 0.000586000
     -114 0.000812000
     -108 0.001348000
     -102 0.002588000
      -96 0.005322000
      -90 0.011090000
      -84 0.019374000
      -78 0.032688000
      -72 0.045622000
      -66 0.053546000
      -60 0.052136000
      -54 0.042438000
      -48 0.029424000
      -42 0.017692000
      -36 0.009454000
      -30 0.004750000
      -24 0.002508000
      -18 0.001370000
      -12 0.000776000
       -6 0.000668000
        0 0.000608000
        6 0.000810000
       12 0.001356000
       18 0.002486000
       24 0.005046000
       30 0.009812000
       36 0.018092000
       42 0.030284000
       48 0.043508000
       54 0.052710000
       60 0.052968000
       66 0.043936000
       72 0.031614000
       78 0.019006000
       84 0.010330000
       90 0.004972000
       96 0.002394000
      102 0.001330000
      108 0.000784000
      114 0.000586000
      120 0.000666000
      126 0.000754000
      132 0.001274000
      138 0.002500000
      144 0.004958000
      150 0.010014000
      156 0.018554000
      162 0.031340000
      168 0.044850000
      174 0.053704000
