#ASN98-5  Hist_01026
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000008000
     -48 0.000050000
     -42 0.000336000
     -36 0.002098000
     -30 0.009242000
     -24 0.030804000
     -18 0.078644000
     -12 0.149380000
      -6 0.208654000
       0 0.215080000
       6 0.163038000
      12 0.089922000
      18 0.037598000
      24 0.011824000
      30 0.002694000
      36 0.000532000
      42 0.000076000
      48 0.000014000
      54 0.000004000
      60 0.000002000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
