#ARG107-0  Hist_01118
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000002000
     -120 0.000002000
     -114 0.000022000
     -108 0.000094000
     -102 0.000414000
      -96 0.002236000
      -90 0.010472000
      -84 0.037732000
      -78 0.107044000
      -72 0.206842000
      -66 0.262740000
      -60 0.214518000
      -54 0.110938000
      -48 0.037092000
      -42 0.008274000
      -36 0.001384000
      -30 0.000170000
      -24 0.000018000
      -18 0.000002000
      -12 0.000004000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
