#THR111-3  Hist_01170
     -180 0.137942000
     -174 0.108044000
     -168 0.061312000
     -162 0.025866000
     -156 0.008230000
     -150 0.002276000
     -144 0.000560000
     -138 0.000198000
     -132 0.000060000
     -126 0.000032000
     -120 0.000040000
     -114 0.000064000
     -108 0.000142000
     -102 0.000450000
      -96 0.001826000
      -90 0.006074000
      -84 0.017896000
      -78 0.040084000
      -72 0.066420000
      -66 0.075316000
      -60 0.057938000
      -54 0.029286000
      -48 0.009812000
      -42 0.002446000
      -36 0.000448000
      -30 0.000064000
      -24 0.000026000
      -18 0.000002000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000002000
       18 0.000000000
       24 0.000022000
       30 0.000120000
       36 0.000608000
       42 0.001904000
       48 0.005644000
       54 0.012480000
       60 0.020400000
       66 0.022334000
       72 0.016686000
       78 0.008300000
       84 0.003296000
       90 0.001064000
       96 0.000316000
      102 0.000106000
      108 0.000058000
      114 0.000018000
      120 0.000012000
      126 0.000024000
      132 0.000066000
      138 0.000224000
      144 0.001000000
      150 0.003794000
      156 0.012688000
      162 0.035972000
      168 0.077298000
      174 0.122708000
