#GLN160-4  Hist_01690
     -180 0.042372000
     -174 0.042350000
     -168 0.035502000
     -162 0.024996000
     -156 0.015370000
     -150 0.008144000
     -144 0.004212000
     -138 0.002290000
     -132 0.001404000
     -126 0.001040000
     -120 0.000894000
     -114 0.001036000
     -108 0.001496000
     -102 0.002564000
      -96 0.005806000
      -90 0.014188000
      -84 0.033030000
      -78 0.068286000
      -72 0.108540000
      -66 0.132952000
      -60 0.119718000
      -54 0.076902000
      -48 0.034826000
      -42 0.011646000
      -36 0.003274000
      -30 0.000784000
      -24 0.000194000
      -18 0.000040000
      -12 0.000010000
       -6 0.000008000
        0 0.000004000
        6 0.000002000
       12 0.000000000
       18 0.000004000
       24 0.000012000
       30 0.000048000
       36 0.000160000
       42 0.000640000
       48 0.002188000
       54 0.005714000
       60 0.010190000
       66 0.012530000
       72 0.011938000
       78 0.009728000
       84 0.009014000
       90 0.007532000
       96 0.005590000
      102 0.003660000
      108 0.002634000
      114 0.001882000
      120 0.001602000
      126 0.001570000
      132 0.002058000
      138 0.002832000
      144 0.004644000
      150 0.008600000
      156 0.013780000
      162 0.020846000
      168 0.029296000
      174 0.037428000
