#ASN83-4  Hist_00868
    -180 0.005220000
    -174 0.003046000
    -168 0.001512000
    -162 0.000694000
    -156 0.000352000
    -150 0.000118000
    -144 0.000078000
    -138 0.000034000
    -132 0.000038000
    -126 0.000018000
    -120 0.000000000
    -114 0.000000000
    -108 0.000002000
    -102 0.000004000
     -96 0.000000000
     -90 0.000004000
     -84 0.000000000
     -78 0.000000000
     -72 0.000002000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000002000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000002000
     -12 0.000000000
      -6 0.000002000
       0 0.000000000
       6 0.000002000
      12 0.000006000
      18 0.000006000
      24 0.000030000
      30 0.000034000
      36 0.000070000
      42 0.000148000
      48 0.000408000
      54 0.001144000
      60 0.003712000
      66 0.011274000
      72 0.028454000
      78 0.056788000
      84 0.087528000
      90 0.103112000
      96 0.097236000
     102 0.079582000
     108 0.064238000
     114 0.058176000
     120 0.058536000
     126 0.060910000
     132 0.061298000
     138 0.056938000
     144 0.048410000
     150 0.038172000
     156 0.028722000
     162 0.020586000
     168 0.014114000
     174 0.009238000
