#GLY49-1  Hist_00522
    -180 0.150372000
    -174 0.118788000
    -168 0.076846000
    -162 0.042002000
    -156 0.020146000
    -150 0.009082000
    -144 0.003860000
    -138 0.001784000
    -132 0.000822000
    -126 0.000546000
    -120 0.000378000
    -114 0.000300000
    -108 0.000266000
    -102 0.000354000
     -96 0.000364000
     -90 0.000340000
     -84 0.000376000
     -78 0.000438000
     -72 0.000500000
     -66 0.000580000
     -60 0.000862000
     -54 0.001148000
     -48 0.001532000
     -42 0.001754000
     -36 0.001986000
     -30 0.001996000
     -24 0.001736000
     -18 0.001350000
     -12 0.000942000
      -6 0.000550000
       0 0.000356000
       6 0.000178000
      12 0.000070000
      18 0.000034000
      24 0.000014000
      30 0.000006000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000002000
     102 0.000000000
     108 0.000004000
     114 0.000024000
     120 0.000172000
     126 0.000728000
     132 0.002570000
     138 0.007778000
     144 0.019724000
     150 0.041308000
     156 0.072938000
     162 0.109516000
     168 0.142496000
     174 0.160082000
