#GLY52-1  Hist_00544
    -180 0.056628000
    -174 0.049272000
    -168 0.045696000
    -162 0.043374000
    -156 0.039908000
    -150 0.033990000
    -144 0.025064000
    -138 0.015892000
    -132 0.008848000
    -126 0.004408000
    -120 0.002044000
    -114 0.000900000
    -108 0.000460000
    -102 0.000270000
     -96 0.000202000
     -90 0.000220000
     -84 0.000244000
     -78 0.000232000
     -72 0.000224000
     -66 0.000258000
     -60 0.000260000
     -54 0.000198000
     -48 0.000134000
     -42 0.000076000
     -36 0.000042000
     -30 0.000026000
     -24 0.000012000
     -18 0.000006000
     -12 0.000002000
      -6 0.000002000
       0 0.000002000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000002000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000006000
      96 0.000026000
     102 0.000090000
     108 0.000358000
     114 0.001476000
     120 0.005096000
     126 0.014234000
     132 0.031784000
     138 0.059576000
     144 0.086826000
     150 0.107144000
     156 0.109574000
     162 0.101498000
     168 0.084840000
     174 0.068576000
