#GLN191-4  Hist_02002
     -180 0.173876000
     -174 0.190160000
     -168 0.144822000
     -162 0.077356000
     -156 0.030220000
     -150 0.009594000
     -144 0.003030000
     -138 0.001168000
     -132 0.000562000
     -126 0.000416000
     -120 0.000400000
     -114 0.000492000
     -108 0.000694000
     -102 0.001226000
      -96 0.002528000
      -90 0.005368000
      -84 0.010342000
      -78 0.017588000
      -72 0.025926000
      -66 0.030868000
      -60 0.028488000
      -54 0.019068000
      -48 0.009942000
      -42 0.004116000
      -36 0.001538000
      -30 0.000532000
      -24 0.000190000
      -18 0.000064000
      -12 0.000022000
       -6 0.000010000
        0 0.000006000
        6 0.000010000
       12 0.000006000
       18 0.000006000
       24 0.000008000
       30 0.000014000
       36 0.000092000
       42 0.000230000
       48 0.000686000
       54 0.001110000
       60 0.001600000
       66 0.001672000
       72 0.001550000
       78 0.000990000
       84 0.000594000
       90 0.000302000
       96 0.000140000
      102 0.000094000
      108 0.000022000
      114 0.000016000
      120 0.000022000
      126 0.000026000
      132 0.000100000
      138 0.000306000
      144 0.000854000
      150 0.002600000
      156 0.007730000
      162 0.022028000
      168 0.054464000
      174 0.112116000
