#GLY116-0  Hist_01216
     -180 0.000394000
     -174 0.000344000
     -168 0.000310000
     -162 0.000384000
     -156 0.000338000
     -150 0.000390000
     -144 0.000490000
     -138 0.000762000
     -132 0.001000000
     -126 0.001786000
     -120 0.003378000
     -114 0.006304000
     -108 0.013004000
     -102 0.025184000
      -96 0.044508000
      -90 0.066294000
      -84 0.077620000
      -78 0.068776000
      -72 0.044176000
      -66 0.020600000
      -60 0.006926000
      -54 0.001764000
      -48 0.000384000
      -42 0.000044000
      -36 0.000014000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000012000
       36 0.000096000
       42 0.000608000
       48 0.003054000
       54 0.012154000
       60 0.035030000
       66 0.073420000
       72 0.110088000
       78 0.121612000
       84 0.101878000
       90 0.069016000
       96 0.040346000
      102 0.021642000
      108 0.011126000
      114 0.005848000
      120 0.003066000
      126 0.001666000
      132 0.001038000
      138 0.000766000
      144 0.000462000
      150 0.000428000
      156 0.000412000
      162 0.000364000
      168 0.000344000
      174 0.000348000
