#ARG14-3  Hist_00152
    -180 0.081874000
    -174 0.118648000
    -168 0.143858000
    -162 0.130362000
    -156 0.084890000
    -150 0.043976000
    -144 0.019062000
    -138 0.007402000
    -132 0.002712000
    -126 0.001122000
    -120 0.000678000
    -114 0.000556000
    -108 0.000880000
    -102 0.002010000
     -96 0.004702000
     -90 0.011052000
     -84 0.021076000
     -78 0.033956000
     -72 0.046060000
     -66 0.049070000
     -60 0.040430000
     -54 0.025292000
     -48 0.012758000
     -42 0.004894000
     -36 0.001834000
     -30 0.000556000
     -24 0.000170000
     -18 0.000042000
     -12 0.000024000
      -6 0.000004000
       0 0.000006000
       6 0.000002000
      12 0.000004000
      18 0.000010000
      24 0.000030000
      30 0.000112000
      36 0.000462000
      42 0.001564000
      48 0.003422000
      54 0.005160000
      60 0.005412000
      66 0.004326000
      72 0.002356000
      78 0.000956000
      84 0.000328000
      90 0.000084000
      96 0.000042000
     102 0.000018000
     108 0.000014000
     114 0.000016000
     120 0.000022000
     126 0.000040000
     132 0.000062000
     138 0.000130000
     144 0.000412000
     150 0.001140000
     156 0.003144000
     162 0.009154000
     168 0.023070000
     174 0.048552000
