#GLY16-1  Hist_00174
    -180 0.001160000
    -174 0.002122000
    -168 0.004164000
    -162 0.007512000
    -156 0.012746000
    -150 0.020562000
    -144 0.030002000
    -138 0.037694000
    -132 0.041136000
    -126 0.038516000
    -120 0.031970000
    -114 0.021278000
    -108 0.012696000
    -102 0.006328000
     -96 0.002974000
     -90 0.001410000
     -84 0.000730000
     -78 0.000562000
     -72 0.000418000
     -66 0.000400000
     -60 0.000468000
     -54 0.000568000
     -48 0.000586000
     -42 0.000612000
     -36 0.000766000
     -30 0.000956000
     -24 0.001200000
     -18 0.001768000
     -12 0.003932000
      -6 0.008932000
       0 0.021956000
       6 0.047322000
      12 0.085268000
      18 0.121770000
      24 0.132514000
      30 0.110592000
      36 0.072640000
      42 0.037504000
      48 0.016244000
      54 0.005910000
      60 0.002078000
      66 0.000806000
      72 0.000484000
      78 0.000426000
      84 0.000672000
      90 0.001326000
      96 0.002462000
     102 0.003688000
     108 0.004250000
     114 0.004278000
     120 0.004090000
     126 0.004328000
     132 0.005222000
     138 0.005300000
     144 0.004922000
     150 0.003884000
     156 0.002600000
     162 0.001580000
     168 0.000920000
     174 0.000796000
