#VAL11-3  Hist_00124
    -180 0.006932000
    -174 0.003918000
    -168 0.001624000
    -162 0.000654000
    -156 0.000272000
    -150 0.000080000
    -144 0.000042000
    -138 0.000026000
    -132 0.000006000
    -126 0.000012000
    -120 0.000012000
    -114 0.000036000
    -108 0.000114000
    -102 0.000544000
     -96 0.002898000
     -90 0.013644000
     -84 0.046592000
     -78 0.108780000
     -72 0.169692000
     -66 0.180722000
     -60 0.133320000
     -54 0.068374000
     -48 0.025416000
     -42 0.006446000
     -36 0.001316000
     -30 0.000210000
     -24 0.000030000
     -18 0.000010000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000002000
      24 0.000012000
      30 0.000054000
      36 0.000228000
      42 0.001088000
      48 0.003924000
      54 0.011578000
      60 0.025748000
      66 0.041994000
      72 0.044304000
      78 0.031744000
      84 0.015892000
      90 0.006362000
      96 0.002206000
     102 0.000938000
     108 0.000424000
     114 0.000276000
     120 0.000276000
     126 0.000326000
     132 0.000446000
     138 0.000706000
     144 0.001436000
     150 0.002710000
     156 0.005362000
     162 0.008764000
     168 0.010958000
     174 0.010520000
