#GLU65-5  Hist_00698
    -180 0.006272000
    -174 0.006752000
    -168 0.007524000
    -162 0.009052000
    -156 0.010598000
    -150 0.012622000
    -144 0.015960000
    -138 0.019162000
    -132 0.022574000
    -126 0.024514000
    -120 0.024628000
    -114 0.023582000
    -108 0.023714000
    -102 0.024212000
     -96 0.024676000
     -90 0.025776000
     -84 0.026420000
     -78 0.027804000
     -72 0.027266000
     -66 0.026002000
     -60 0.024148000
     -54 0.020760000
     -48 0.018112000
     -42 0.015244000
     -36 0.012536000
     -30 0.010172000
     -24 0.008306000
     -18 0.007130000
     -12 0.006216000
      -6 0.005980000
       0 0.005844000
       6 0.006152000
      12 0.006902000
      18 0.007840000
      24 0.009106000
      30 0.010522000
      36 0.012680000
      42 0.015962000
      48 0.019072000
      54 0.021950000
      60 0.023744000
      66 0.024718000
      72 0.024684000
      78 0.024870000
      84 0.024664000
      90 0.024828000
      96 0.024862000
     102 0.025104000
     108 0.025096000
     114 0.023666000
     120 0.021820000
     126 0.019072000
     132 0.016526000
     138 0.013740000
     144 0.011602000
     150 0.009752000
     156 0.007924000
     162 0.007054000
     168 0.006524000
     174 0.006006000
