#GLY40-2  Hist_00420
    -180 0.220774000
    -174 0.145132000
    -168 0.065098000
    -162 0.020446000
    -156 0.004462000
    -150 0.000664000
    -144 0.000090000
    -138 0.000010000
    -132 0.000004000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000002000
     126 0.000000000
     132 0.000060000
     138 0.000398000
     144 0.002064000
     150 0.009848000
     156 0.034862000
     162 0.090848000
     168 0.171970000
     174 0.233268000
