#ARG113-5  Hist_01194
     -180 0.023308000
     -174 0.017294000
     -168 0.011116000
     -162 0.005592000
     -156 0.002500000
     -150 0.001164000
     -144 0.000514000
     -138 0.000294000
     -132 0.000210000
     -126 0.000162000
     -120 0.000154000
     -114 0.000316000
     -108 0.000548000
     -102 0.001316000
      -96 0.003398000
      -90 0.008342000
      -84 0.019158000
      -78 0.040292000
      -72 0.075790000
      -66 0.127582000
      -60 0.162678000
      -54 0.141894000
      -48 0.081024000
      -42 0.032222000
      -36 0.009838000
      -30 0.002496000
      -24 0.000746000
      -18 0.000218000
      -12 0.000080000
       -6 0.000056000
        0 0.000054000
        6 0.000030000
       12 0.000092000
       18 0.000180000
       24 0.000382000
       30 0.001194000
       36 0.002988000
       42 0.007058000
       48 0.014984000
       54 0.025546000
       60 0.034218000
       66 0.034336000
       72 0.025784000
       78 0.014382000
       84 0.006046000
       90 0.002084000
       96 0.000714000
      102 0.000222000
      108 0.000090000
      114 0.000082000
      120 0.000052000
      126 0.000062000
      132 0.000162000
      138 0.000364000
      144 0.000810000
      150 0.002120000
      156 0.004970000
      162 0.010374000
      168 0.017436000
      174 0.022882000
