#GLN106-2  Hist_01108
     -180 0.182302000
     -174 0.081174000
     -168 0.023364000
     -162 0.004500000
     -156 0.000588000
     -150 0.000068000
     -144 0.000002000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000002000
      132 0.000022000
      138 0.000294000
      144 0.002300000
      150 0.013040000
      156 0.052042000
      162 0.137990000
      168 0.239480000
      174 0.262832000
