#LEU137-0  Hist_01432
     -180 0.000224000
     -174 0.001736000
     -168 0.007852000
     -162 0.027312000
     -156 0.069896000
     -150 0.124438000
     -144 0.156082000
     -138 0.145626000
     -132 0.105406000
     -126 0.065504000
     -120 0.040080000
     -114 0.024666000
     -108 0.017286000
     -102 0.014588000
      -96 0.015004000
      -90 0.017848000
      -84 0.024458000
      -78 0.032508000
      -72 0.037760000
      -66 0.033822000
      -60 0.022190000
      -54 0.010420000
      -48 0.003678000
      -42 0.000950000
      -36 0.000244000
      -30 0.000066000
      -24 0.000018000
      -18 0.000008000
      -12 0.000006000
       -6 0.000004000
        0 0.000002000
        6 0.000008000
       12 0.000000000
       18 0.000006000
       24 0.000014000
       30 0.000048000
       36 0.000052000
       42 0.000062000
       48 0.000044000
       54 0.000036000
       60 0.000004000
       66 0.000002000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000002000
      174 0.000040000
