#LYS43-7  Hist_00462
    -180 0.054282000
    -174 0.045922000
    -168 0.030958000
    -162 0.018200000
    -156 0.009410000
    -150 0.004662000
    -144 0.002432000
    -138 0.001306000
    -132 0.000794000
    -126 0.000592000
    -120 0.000674000
    -114 0.000846000
    -108 0.001454000
    -102 0.002428000
     -96 0.005076000
     -90 0.009870000
     -84 0.018796000
     -78 0.031486000
     -72 0.044480000
     -66 0.053722000
     -60 0.052838000
     -54 0.042368000
     -48 0.028928000
     -42 0.017332000
     -36 0.009016000
     -30 0.004800000
     -24 0.002346000
     -18 0.001278000
     -12 0.000828000
      -6 0.000604000
       0 0.000636000
       6 0.000816000
      12 0.001330000
      18 0.002370000
      24 0.004584000
      30 0.009514000
      36 0.017694000
      42 0.029756000
      48 0.044308000
      54 0.053090000
      60 0.053882000
      66 0.044994000
      72 0.031388000
      78 0.018702000
      84 0.009704000
      90 0.004866000
      96 0.002508000
     102 0.001272000
     108 0.000768000
     114 0.000700000
     120 0.000712000
     126 0.000834000
     132 0.001322000
     138 0.002512000
     144 0.004814000
     150 0.009564000
     156 0.018630000
     162 0.030968000
     168 0.045460000
     174 0.054574000
