#GLU34-5  Hist_00356
    -180 0.008778000
    -174 0.009516000
    -168 0.011260000
    -162 0.012888000
    -156 0.014308000
    -150 0.014872000
    -144 0.015608000
    -138 0.015692000
    -132 0.015536000
    -126 0.015816000
    -120 0.015674000
    -114 0.015164000
    -108 0.014456000
    -102 0.013590000
     -96 0.013310000
     -90 0.013642000
     -84 0.015346000
     -78 0.017764000
     -72 0.021650000
     -66 0.026908000
     -60 0.030574000
     -54 0.032926000
     -48 0.032298000
     -42 0.028262000
     -36 0.022150000
     -30 0.016798000
     -24 0.012928000
     -18 0.009664000
     -12 0.007880000
      -6 0.007454000
       0 0.007540000
       6 0.008420000
      12 0.009482000
      18 0.010800000
      24 0.012208000
      30 0.013570000
      36 0.014472000
      42 0.014770000
      48 0.015678000
      54 0.015818000
      60 0.016120000
      66 0.015734000
      72 0.014966000
      78 0.014050000
      84 0.013896000
      90 0.014058000
      96 0.015114000
     102 0.017384000
     108 0.020556000
     114 0.024248000
     120 0.028354000
     126 0.031476000
     132 0.031422000
     138 0.029076000
     144 0.024648000
     150 0.019780000
     156 0.014984000
     162 0.011128000
     168 0.009144000
     174 0.008392000
