#GLU133-2  Hist_01388
     -180 0.249414000
     -174 0.211022000
     -168 0.117090000
     -162 0.044046000
     -156 0.012032000
     -150 0.002500000
     -144 0.000366000
     -138 0.000034000
     -132 0.000000000
     -126 0.000004000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000004000
      132 0.000026000
      138 0.000156000
      144 0.001102000
      150 0.005468000
      156 0.017410000
      162 0.044522000
      168 0.103238000
      174 0.191566000
