#THR80-1  Hist_00832
    -180 0.000002000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000008000
      60 0.000024000
      66 0.000086000
      72 0.000120000
      78 0.000216000
      84 0.000208000
      90 0.000242000
      96 0.000290000
     102 0.000450000
     108 0.000998000
     114 0.004016000
     120 0.019932000
     126 0.079732000
     132 0.204252000
     138 0.304804000
     144 0.247234000
     150 0.107854000
     156 0.025442000
     162 0.003686000
     168 0.000370000
     174 0.000034000
