#PRO138-1  Hist_01444
     -180 0.010932000
     -174 0.002816000
     -168 0.000644000
     -162 0.000114000
     -156 0.000024000
     -150 0.000004000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000002000
      -72 0.000012000
      -66 0.000036000
      -60 0.000084000
      -54 0.000300000
      -48 0.000864000
      -42 0.002254000
      -36 0.004108000
      -30 0.006450000
      -24 0.008570000
      -18 0.009240000
      -12 0.007688000
       -6 0.005904000
        0 0.003516000
        6 0.001992000
       12 0.001252000
       18 0.000754000
       24 0.000506000
       30 0.000550000
       36 0.000644000
       42 0.000866000
       48 0.001294000
       54 0.001952000
       60 0.002764000
       66 0.003640000
       72 0.004168000
       78 0.004286000
       84 0.004340000
       90 0.004344000
       96 0.004580000
      102 0.005394000
      108 0.007594000
      114 0.011360000
      120 0.018704000
      126 0.030882000
      132 0.053878000
      138 0.087022000
      144 0.129640000
      150 0.161556000
      156 0.161966000
      162 0.125176000
      168 0.072798000
      174 0.032536000
