#GLN106-5  Hist_01114
     -180 0.053854000
     -174 0.050764000
     -168 0.046664000
     -162 0.042134000
     -156 0.036902000
     -150 0.031828000
     -144 0.026856000
     -138 0.021010000
     -132 0.016706000
     -126 0.012904000
     -120 0.010128000
     -114 0.008496000
     -108 0.007342000
     -102 0.007502000
      -96 0.008072000
      -90 0.008876000
      -84 0.009840000
      -78 0.010232000
      -72 0.010002000
      -66 0.009004000
      -60 0.007698000
      -54 0.006222000
      -48 0.004828000
      -42 0.003918000
      -36 0.003042000
      -30 0.002370000
      -24 0.001892000
      -18 0.001568000
      -12 0.001350000
       -6 0.001256000
        0 0.001264000
        6 0.001244000
       12 0.001418000
       18 0.001668000
       24 0.001996000
       30 0.002616000
       36 0.003270000
       42 0.004388000
       48 0.005242000
       54 0.006648000
       60 0.007486000
       66 0.008270000
       72 0.008610000
       78 0.009476000
       84 0.010104000
       90 0.010330000
       96 0.010838000
      102 0.011720000
      108 0.013260000
      114 0.015748000
      120 0.019070000
      126 0.022200000
      132 0.026748000
      138 0.032338000
      144 0.038578000
      150 0.044880000
      156 0.050024000
      162 0.054888000
      168 0.056442000
      174 0.055976000
