#PRO100-1  Hist_01040
     -180 0.050802000
     -174 0.028666000
     -168 0.014972000
     -162 0.007246000
     -156 0.003168000
     -150 0.001504000
     -144 0.000664000
     -138 0.000314000
     -132 0.000166000
     -126 0.000086000
     -120 0.000084000
     -114 0.000086000
     -108 0.000068000
     -102 0.000096000
      -96 0.000152000
      -90 0.000252000
      -84 0.000376000
      -78 0.000582000
      -72 0.000864000
      -66 0.000974000
      -60 0.000954000
      -54 0.000786000
      -48 0.000596000
      -42 0.000368000
      -36 0.000178000
      -30 0.000094000
      -24 0.000046000
      -18 0.000032000
      -12 0.000016000
       -6 0.000014000
        0 0.000018000
        6 0.000010000
       12 0.000028000
       18 0.000046000
       24 0.000080000
       30 0.000154000
       36 0.000318000
       42 0.000414000
       48 0.000682000
       54 0.000970000
       60 0.001554000
       66 0.002094000
       72 0.002942000
       78 0.003682000
       84 0.004558000
       90 0.005734000
       96 0.007022000
      102 0.008614000
      108 0.010924000
      114 0.013940000
      120 0.018358000
      126 0.025754000
      132 0.039036000
      138 0.060190000
      144 0.087612000
      150 0.117478000
      156 0.137218000
      162 0.138216000
      168 0.115578000
      174 0.082570000
