#GLN160-5  Hist_01692
     -180 0.046888000
     -174 0.042044000
     -168 0.036172000
     -162 0.030776000
     -156 0.024558000
     -150 0.020300000
     -144 0.015394000
     -138 0.012646000
     -132 0.010100000
     -126 0.008226000
     -120 0.007428000
     -114 0.007290000
     -108 0.007830000
     -102 0.008962000
      -96 0.010792000
      -90 0.013248000
      -84 0.015380000
      -78 0.016078000
      -72 0.015416000
      -66 0.013294000
      -60 0.010414000
      -54 0.007728000
      -48 0.005094000
      -42 0.003236000
      -36 0.002168000
      -30 0.001282000
      -24 0.000952000
      -18 0.000750000
      -12 0.000726000
       -6 0.000642000
        0 0.000648000
        6 0.000656000
       12 0.000678000
       18 0.000830000
       24 0.000996000
       30 0.001256000
       36 0.001562000
       42 0.002058000
       48 0.002616000
       54 0.003084000
       60 0.003598000
       66 0.004500000
       72 0.005926000
       78 0.009412000
       84 0.016296000
       90 0.026926000
       96 0.038254000
      102 0.044244000
      108 0.042604000
      114 0.036380000
      120 0.028580000
      126 0.024448000
      132 0.023668000
      138 0.026046000
      144 0.030864000
      150 0.037616000
      156 0.043804000
      162 0.048214000
      168 0.049738000
      174 0.048684000
