#GLU134-3  Hist_01402
     -180 0.200336000
     -174 0.106032000
     -168 0.034424000
     -162 0.007916000
     -156 0.001922000
     -150 0.000668000
     -144 0.000290000
     -138 0.000132000
     -132 0.000146000
     -126 0.000362000
     -120 0.001000000
     -114 0.002808000
     -108 0.006932000
     -102 0.014260000
      -96 0.023956000
      -90 0.033722000
      -84 0.039662000
      -78 0.038082000
      -72 0.029430000
      -66 0.017752000
      -60 0.008844000
      -54 0.003510000
      -48 0.000926000
      -42 0.000200000
      -36 0.000046000
      -30 0.000004000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000000000
       36 0.000000000
       42 0.000006000
       48 0.000010000
       54 0.000008000
       60 0.000018000
       66 0.000012000
       72 0.000004000
       78 0.000008000
       84 0.000006000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000002000
      120 0.000002000
      126 0.000004000
      132 0.000012000
      138 0.000034000
      144 0.000336000
      150 0.002390000
      156 0.013206000
      162 0.053538000
      168 0.139584000
      174 0.217456000
