#PRO63-4  Hist_00676
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000002000
     -54 0.000914000
     -48 0.026204000
     -42 0.147540000
     -36 0.252354000
     -30 0.187874000
     -24 0.088276000
     -18 0.034794000
     -12 0.016458000
      -6 0.010140000
       0 0.009546000
       6 0.012202000
      12 0.019576000
      18 0.034040000
      24 0.054314000
      30 0.060044000
      36 0.036418000
      42 0.008712000
      48 0.000590000
      54 0.000002000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
