#LEU89-3  Hist_00932
    -180 0.002618000
    -174 0.002052000
    -168 0.001320000
    -162 0.000818000
    -156 0.000354000
    -150 0.000188000
    -144 0.000130000
    -138 0.000066000
    -132 0.000076000
    -126 0.000146000
    -120 0.000306000
    -114 0.000688000
    -108 0.001564000
    -102 0.003342000
     -96 0.005396000
     -90 0.007396000
     -84 0.013998000
     -78 0.040892000
     -72 0.116920000
     -66 0.233268000
     -60 0.279952000
     -54 0.190662000
     -48 0.073318000
     -42 0.016806000
     -36 0.002570000
     -30 0.000272000
     -24 0.000028000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000002000
     150 0.000040000
     156 0.000152000
     162 0.000566000
     168 0.001592000
     174 0.002500000
