#ASN182-4  Hist_01906
     -180 0.002600000
     -174 0.001296000
     -168 0.000636000
     -162 0.000328000
     -156 0.000162000
     -150 0.000068000
     -144 0.000028000
     -138 0.000016000
     -132 0.000006000
     -126 0.000004000
     -120 0.000000000
     -114 0.000004000
     -108 0.000002000
     -102 0.000000000
      -96 0.000000000
      -90 0.000002000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000004000
       18 0.000002000
       24 0.000002000
       30 0.000008000
       36 0.000006000
       42 0.000014000
       48 0.000078000
       54 0.000264000
       60 0.001110000
       66 0.004096000
       72 0.012644000
       78 0.030674000
       84 0.055470000
       90 0.077278000
       96 0.085242000
      102 0.082732000
      108 0.079030000
      114 0.078912000
      120 0.084216000
      126 0.086752000
      132 0.084544000
      138 0.074142000
      144 0.058978000
      150 0.042008000
      156 0.026722000
      162 0.015964000
      168 0.008966000
      174 0.004986000
