#LYS43-6  Hist_00460
    -180 0.129492000
    -174 0.103138000
    -168 0.066736000
    -162 0.036962000
    -156 0.017748000
    -150 0.008384000
    -144 0.004204000
    -138 0.002144000
    -132 0.001362000
    -126 0.001072000
    -120 0.001016000
    -114 0.001380000
    -108 0.002002000
    -102 0.003326000
     -96 0.006364000
     -90 0.010828000
     -84 0.016712000
     -78 0.022276000
     -72 0.023820000
     -66 0.019678000
     -60 0.012234000
     -54 0.005970000
     -48 0.002372000
     -42 0.000756000
     -36 0.000198000
     -30 0.000064000
     -24 0.000016000
     -18 0.000010000
     -12 0.000006000
      -6 0.000002000
       0 0.000000000
       6 0.000010000
      12 0.000010000
      18 0.000030000
      24 0.000084000
      30 0.000258000
      36 0.000722000
      42 0.002362000
      48 0.005768000
      54 0.011476000
      60 0.017984000
      66 0.021404000
      72 0.020510000
      78 0.015196000
      84 0.009836000
      90 0.005762000
      96 0.003274000
     102 0.001890000
     108 0.001230000
     114 0.001038000
     120 0.001094000
     126 0.001388000
     132 0.002118000
     138 0.004132000
     144 0.008276000
     150 0.018662000
     156 0.038016000
     162 0.069140000
     168 0.105632000
     174 0.132426000
