#ASN37-4  Hist_00390
    -180 0.029512000
    -174 0.030848000
    -168 0.031964000
    -162 0.032654000
    -156 0.033514000
    -150 0.032640000
    -144 0.032148000
    -138 0.030512000
    -132 0.028928000
    -126 0.026616000
    -120 0.023948000
    -114 0.022548000
    -108 0.020332000
    -102 0.018300000
     -96 0.015838000
     -90 0.013438000
     -84 0.011146000
     -78 0.008822000
     -72 0.006958000
     -66 0.005450000
     -60 0.003908000
     -54 0.002560000
     -48 0.001916000
     -42 0.001270000
     -36 0.001050000
     -30 0.000810000
     -24 0.000722000
     -18 0.000596000
     -12 0.000516000
      -6 0.000552000
       0 0.000460000
       6 0.000418000
      12 0.000486000
      18 0.000588000
      24 0.000838000
      30 0.001222000
      36 0.001952000
      42 0.003154000
      48 0.005170000
      54 0.008022000
      60 0.011084000
      66 0.013640000
      72 0.016462000
      78 0.019028000
      84 0.021930000
      90 0.023966000
      96 0.025136000
     102 0.024960000
     108 0.024964000
     114 0.026058000
     120 0.027444000
     126 0.029810000
     132 0.031772000
     138 0.032434000
     144 0.031556000
     150 0.031164000
     156 0.029870000
     162 0.028950000
     168 0.028758000
     174 0.028688000
