#PRO100-5  Hist_01048
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000194000
      -54 0.003344000
      -48 0.018958000
      -42 0.043362000
      -36 0.056540000
      -30 0.055490000
      -24 0.052774000
      -18 0.051522000
      -12 0.053248000
       -6 0.058006000
        0 0.066930000
        6 0.077062000
       12 0.087556000
       18 0.096786000
       24 0.098448000
       30 0.089292000
       36 0.061354000
       42 0.024738000
       48 0.004214000
       54 0.000182000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
