#GLN18-4  Hist_00192
    -180 0.080052000
    -174 0.072898000
    -168 0.057380000
    -162 0.037438000
    -156 0.021102000
    -150 0.010922000
    -144 0.005902000
    -138 0.003896000
    -132 0.003444000
    -126 0.003728000
    -120 0.004506000
    -114 0.005748000
    -108 0.007522000
    -102 0.009934000
     -96 0.012626000
     -90 0.016002000
     -84 0.023504000
     -78 0.035032000
     -72 0.047494000
     -66 0.050870000
     -60 0.041884000
     -54 0.027196000
     -48 0.014112000
     -42 0.005772000
     -36 0.001852000
     -30 0.000590000
     -24 0.000174000
     -18 0.000044000
     -12 0.000016000
      -6 0.000014000
       0 0.000004000
       6 0.000006000
      12 0.000008000
      18 0.000032000
      24 0.000084000
      30 0.000362000
      36 0.001292000
      42 0.004252000
      48 0.010506000
      54 0.018058000
      60 0.022018000
      66 0.020938000
      72 0.017306000
      78 0.013994000
      84 0.010330000
      90 0.006600000
      96 0.003870000
     102 0.002074000
     108 0.001230000
     114 0.000940000
     120 0.000948000
     126 0.001394000
     132 0.002478000
     138 0.004868000
     144 0.009796000
     150 0.018874000
     156 0.032670000
     162 0.050214000
     168 0.066356000
     174 0.076844000
