#THR190-1  Hist_01986
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000008000
      -78 0.000076000
      -72 0.000704000
      -66 0.004190000
      -60 0.020230000
      -54 0.065722000
      -48 0.149880000
      -42 0.226630000
      -36 0.232928000
      -30 0.165154000
      -24 0.084338000
      -18 0.033248000
      -12 0.011202000
       -6 0.003590000
        0 0.001308000
        6 0.000476000
       12 0.000156000
       18 0.000084000
       24 0.000042000
       30 0.000028000
       36 0.000002000
       42 0.000004000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
