#THR74-4  Hist_00784
    -180 0.004820000
    -174 0.003462000
    -168 0.002066000
    -162 0.001448000
    -156 0.001010000
    -150 0.000706000
    -144 0.000544000
    -138 0.000700000
    -132 0.001106000
    -126 0.001654000
    -120 0.003084000
    -114 0.006150000
    -108 0.011340000
    -102 0.020224000
     -96 0.032706000
     -90 0.048198000
     -84 0.061522000
     -78 0.066304000
     -72 0.061266000
     -66 0.049016000
     -60 0.034080000
     -54 0.020910000
     -48 0.011962000
     -42 0.006988000
     -36 0.004634000
     -30 0.003538000
     -24 0.002864000
     -18 0.002666000
     -12 0.002538000
      -6 0.002642000
       0 0.003264000
       6 0.004248000
      12 0.006004000
      18 0.009522000
      24 0.015048000
      30 0.023930000
      36 0.035612000
      42 0.048678000
      48 0.057516000
      54 0.057918000
      60 0.050974000
      66 0.041000000
      72 0.031410000
      78 0.022692000
      84 0.016142000
      90 0.011730000
      96 0.008158000
     102 0.006396000
     108 0.005472000
     114 0.004912000
     120 0.005146000
     126 0.005590000
     132 0.006388000
     138 0.006498000
     144 0.007254000
     150 0.007676000
     156 0.008418000
     162 0.008232000
     168 0.007564000
     174 0.006460000
