#PRO39-3  Hist_00410
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000018000
     -48 0.000828000
     -42 0.008826000
     -36 0.036650000
     -30 0.071294000
     -24 0.077566000
     -18 0.055610000
     -12 0.031086000
      -6 0.015640000
       0 0.010362000
       6 0.015178000
      12 0.041202000
      18 0.116236000
      24 0.218380000
      30 0.209494000
      36 0.081274000
      42 0.010062000
      48 0.000294000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
