#GLU21-1  Hist_00226
    -180 0.000136000
    -174 0.000004000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000002000
      48 0.000006000
      54 0.000006000
      60 0.000018000
      66 0.000038000
      72 0.000072000
      78 0.000172000
      84 0.000340000
      90 0.000688000
      96 0.001482000
     102 0.003412000
     108 0.008742000
     114 0.022008000
     120 0.051478000
     126 0.102424000
     132 0.164678000
     138 0.204950000
     144 0.191892000
     150 0.138252000
     156 0.073268000
     162 0.027742000
     168 0.007092000
     174 0.001098000
