#LYS55-5  Hist_00578
    -180 0.132798000
    -174 0.098826000
    -168 0.056886000
    -162 0.025836000
    -156 0.010358000
    -150 0.003780000
    -144 0.001280000
    -138 0.000554000
    -132 0.000266000
    -126 0.000208000
    -120 0.000200000
    -114 0.000290000
    -108 0.000572000
    -102 0.001316000
     -96 0.003024000
     -90 0.007268000
     -84 0.016300000
     -78 0.027504000
     -72 0.034558000
     -66 0.033328000
     -60 0.024908000
     -54 0.014322000
     -48 0.006816000
     -42 0.002582000
     -36 0.000968000
     -30 0.000306000
     -24 0.000130000
     -18 0.000050000
     -12 0.000038000
      -6 0.000016000
       0 0.000008000
       6 0.000028000
      12 0.000040000
      18 0.000118000
      24 0.000306000
      30 0.000984000
      36 0.002718000
      42 0.006420000
      48 0.013556000
      54 0.022694000
      60 0.029728000
      66 0.029032000
      72 0.021876000
      78 0.012154000
      84 0.005712000
      90 0.002366000
      96 0.000982000
     102 0.000448000
     108 0.000244000
     114 0.000194000
     120 0.000182000
     126 0.000318000
     132 0.000522000
     138 0.001408000
     144 0.004136000
     150 0.010980000
     156 0.028184000
     162 0.060532000
     168 0.103514000
     174 0.135328000
