#GLN58-5  Hist_00618
    -180 0.062988000
    -174 0.055132000
    -168 0.048606000
    -162 0.041582000
    -156 0.033478000
    -150 0.024908000
    -144 0.017124000
    -138 0.010832000
    -132 0.006812000
    -126 0.004176000
    -120 0.002718000
    -114 0.001706000
    -108 0.001132000
    -102 0.000926000
     -96 0.000650000
     -90 0.000588000
     -84 0.000500000
     -78 0.000464000
     -72 0.000382000
     -66 0.000320000
     -60 0.000310000
     -54 0.000156000
     -48 0.000138000
     -42 0.000058000
     -36 0.000042000
     -30 0.000028000
     -24 0.000014000
     -18 0.000014000
     -12 0.000008000
      -6 0.000006000
       0 0.000036000
       6 0.000042000
      12 0.000078000
      18 0.000130000
      24 0.000146000
      30 0.000226000
      36 0.000334000
      42 0.000516000
      48 0.000804000
      54 0.001142000
      60 0.001716000
      66 0.002448000
      72 0.003194000
      78 0.003888000
      84 0.004298000
      90 0.004706000
      96 0.006058000
     102 0.008676000
     108 0.012498000
     114 0.017550000
     120 0.023898000
     126 0.031066000
     132 0.041628000
     138 0.053798000
     144 0.066536000
     150 0.078140000
     156 0.084278000
     162 0.084672000
     168 0.079254000
     174 0.072446000
