#GLY150-0  Hist_01574
     -180 0.000092000
     -174 0.000122000
     -168 0.000162000
     -162 0.000180000
     -156 0.000204000
     -150 0.000238000
     -144 0.000272000
     -138 0.000264000
     -132 0.000292000
     -126 0.000390000
     -120 0.000480000
     -114 0.000640000
     -108 0.000982000
     -102 0.001748000
      -96 0.002312000
      -90 0.003354000
      -84 0.003542000
      -78 0.003090000
      -72 0.002012000
      -66 0.000902000
      -60 0.000308000
      -54 0.000056000
      -48 0.000010000
      -42 0.000006000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000002000
       18 0.000000000
       24 0.000010000
       30 0.000112000
       36 0.000626000
       42 0.002930000
       48 0.011248000
       54 0.035344000
       60 0.086064000
       66 0.152496000
       72 0.194632000
       78 0.184104000
       84 0.134938000
       90 0.081594000
       96 0.044480000
      102 0.023336000
      108 0.011982000
      114 0.006184000
      120 0.003292000
      126 0.001884000
      132 0.001244000
      138 0.000708000
      144 0.000414000
      150 0.000276000
      156 0.000168000
      162 0.000092000
      168 0.000078000
      174 0.000104000
