#THR26-4  Hist_00282
    -180 0.000714000
    -174 0.000438000
    -168 0.000296000
    -162 0.000144000
    -156 0.000084000
    -150 0.000072000
    -144 0.000052000
    -138 0.000030000
    -132 0.000030000
    -126 0.000032000
    -120 0.000048000
    -114 0.000048000
    -108 0.000100000
    -102 0.000164000
     -96 0.000356000
     -90 0.000714000
     -84 0.001062000
     -78 0.001218000
     -72 0.001258000
     -66 0.001002000
     -60 0.000832000
     -54 0.000634000
     -48 0.000396000
     -42 0.000382000
     -36 0.000274000
     -30 0.000192000
     -24 0.000144000
     -18 0.000088000
     -12 0.000076000
      -6 0.000056000
       0 0.000056000
       6 0.000058000
      12 0.000056000
      18 0.000036000
      24 0.000072000
      30 0.000114000
      36 0.000188000
      42 0.000504000
      48 0.001288000
      54 0.003558000
      60 0.009318000
      66 0.020696000
      72 0.041016000
      78 0.069434000
      84 0.101444000
      90 0.124884000
      96 0.133778000
     102 0.125114000
     108 0.105300000
     114 0.080954000
     120 0.057914000
     126 0.039450000
     132 0.026750000
     138 0.017606000
     144 0.011498000
     150 0.007296000
     156 0.004700000
     162 0.003026000
     168 0.001774000
     174 0.001182000
