#VAL32-3  Hist_00334
    -180 0.104560000
    -174 0.109368000
    -168 0.083552000
    -162 0.044696000
    -156 0.016652000
    -150 0.004600000
    -144 0.001004000
    -138 0.000210000
    -132 0.000054000
    -126 0.000014000
    -120 0.000014000
    -114 0.000014000
    -108 0.000024000
    -102 0.000092000
     -96 0.000264000
     -90 0.000556000
     -84 0.001392000
     -78 0.002366000
     -72 0.003490000
     -66 0.003738000
     -60 0.003250000
     -54 0.002496000
     -48 0.001508000
     -42 0.000870000
     -36 0.000454000
     -30 0.000188000
     -24 0.000074000
     -18 0.000018000
     -12 0.000020000
      -6 0.000004000
       0 0.000000000
       6 0.000004000
      12 0.000010000
      18 0.000010000
      24 0.000076000
      30 0.000536000
      36 0.003488000
      42 0.016356000
      48 0.052886000
      54 0.102250000
      60 0.117486000
      66 0.077420000
      72 0.031208000
      78 0.008064000
      84 0.001710000
      90 0.000288000
      96 0.000056000
     102 0.000014000
     108 0.000010000
     114 0.000020000
     120 0.000048000
     126 0.000242000
     132 0.000608000
     138 0.001816000
     144 0.004542000
     150 0.010064000
     156 0.019064000
     162 0.033556000
     168 0.053360000
     174 0.079266000
